"Table 8: Stores Ranked by Total Dollar Sales, RY 2013–14"														
Transaction Avg. Value of														
Rank Store12 City Address Count Transaction Dollar Sales		store_text	text2	Store Number	LicenseeOrFulfillmentCenter	test	test	test	text	text2	AvgVal_text	AvgValueOfTransaction	DollarSales	TransactionCount
434	"3702 Ellwood City 729 Lawrence Ave 59,976 $30.00 $1,799,531.41"	3702 	"3702 Ellwood City 729 Lawrence Ave 59,976 $30.00 $1,799,531.41"	3702 	0				"$30.00 $1,799,531.41"	"$1,799,531.41"	$30.00	$30.00	"$1,799,531.41"	59984.38033
435	"5802 Montrose Price Chopper Plz 16750 State Rte 706, Ste 6 53,586 $33.58 $1,799,377.11"	5802 	"5802 Montrose Price Chopper Plz 16750 State Rte 706, Ste 6 53,586 $33.58 $1,799,377.11"	5802 	0				"$33.58 $1,799,377.11"	"$1,799,377.11"	$33.58	$33.58	"$1,799,377.11"	53584.78588
436	"408 New Brighton 816 3rd Ave 73,197 $24.34 $1,781,761.22"	408 	"408 New Brighton 816 3rd Ave 73,197 $24.34 $1,781,761.22"	408 	0				"$24.34 $1,781,761.22"	"$1,781,761.22"	$24.34	$24.34	"$1,781,761.22"	73203.00822
437	"908 Penndel Us 1 Plz 315 W Lincoln Hwy 74,008 $23.89 $1,768,161.06"	908 	"908 Penndel Us 1 Plz 315 W Lincoln Hwy 74,008 $23.89 $1,768,161.06"	908 	0				"$23.89 $1,768,161.06"	"$1,768,161.06"	$23.89	$23.89	"$1,768,161.06"	74012.60193
438	"1705 Clearfield Clearfield Mall 1824 Daisy St 61,650 $28.57 $1,761,367.30"	1705 	"1705 Clearfield Clearfield Mall 1824 Daisy St 61,650 $28.57 $1,761,367.30"	1705 	0				"$28.57 $1,761,367.30"	"$1,761,367.30"	$28.57	$28.57	"$1,761,367.30"	61650.93805
439	"206 Mckees Rocks 136 Mckees Rocks Plz 84,457 $20.79 $1,755,771.14"	206 	"206 Mckees Rocks 136 Mckees Rocks Plz 84,457 $20.79 $1,755,771.14"	206 	0				"$20.79 $1,755,771.14"	"$1,755,771.14"	$20.79	$20.79	"$1,755,771.14"	84452.67629
440	"281 Glenshaw 1706 Mt Royal Blvd 68,495 $25.49 $1,745,973.08"	281 	"281 Glenshaw 1706 Mt Royal Blvd 68,495 $25.49 $1,745,973.08"	281 	0				"$25.49 $1,745,973.08"	"$1,745,973.08"	$25.49	$25.49	"$1,745,973.08"	68496.39388
441	"6506 Mount Pleasant 656 Main St 30,099 $57.93 $1,743,636.36"	6506 	"6506 Mount Pleasant 656 Main St 30,099 $57.93 $1,743,636.36"	6506 	0				"$57.93 $1,743,636.36"	"$1,743,636.36"	$57.93	$57.93	"$1,743,636.36"	30099.02227
442	"242 Monroeville Haymaker Village Shops 4524 Broadway Blvd 66,428 $26.13 $1,735,885.92"	242 	"242 Monroeville Haymaker Village Shops 4524 Broadway Blvd 66,428 $26.13 $1,735,885.92"	242 	0				"$26.13 $1,735,885.92"	"$1,735,885.92"	$26.13	$26.13	"$1,735,885.92"	66432.67968
443	"4025 Conyngham Valley Plz 653 State Rte 93, Str 3 60,544 $28.52 $1,726,679.57"	4025 	"4025 Conyngham Valley Plz 653 State Rte 93, Str 3 60,544 $28.52 $1,726,679.57"	4025 	0				"$28.52 $1,726,679.57"	"$1,726,679.57"	$28.52	$28.52	"$1,726,679.57"	60542.76192
444	"217 Coraopolis 1110 Fourth Ave 67,495 $25.52 $1,722,598.14"	217 	"217 Coraopolis 1110 Fourth Ave 67,495 $25.52 $1,722,598.14"	217 	0				"$25.52 $1,722,598.14"	"$1,722,598.14"	$25.52	$25.52	"$1,722,598.14"	67499.92712
445	"4634 Norristown 2014 Old Arch Rd, Str 4 75,633 $22.45 $1,697,733.38"	4634 	"4634 Norristown 2014 Old Arch Rd, Str 4 75,633 $22.45 $1,697,733.38"	4634 	0				"$22.45 $1,697,733.38"	"$1,697,733.38"	$22.45	$22.45	"$1,697,733.38"	75622.86771
446	"236 Elizabeth 820 Mckeesport Rd 63,443 $26.72 $1,694,984.90"	236 	"236 Elizabeth 820 Mckeesport Rd 63,443 $26.72 $1,694,984.90"	236 	0				"$26.72 $1,694,984.90"	"$1,694,984.90"	$26.72	$26.72	"$1,694,984.90"	63435.06362
447	"297 West Mifflin Village Shopping Ctr 1874 Homeville Rd 57,685 $29.34 $1,692,211.77"	297 	"297 West Mifflin Village Shopping Ctr 1874 Homeville Rd 57,685 $29.34 $1,692,211.77"	297 	0				"$29.34 $1,692,211.77"	"$1,692,211.77"	$29.34	$29.34	"$1,692,211.77"	57675.92945
448	"936 New Britain Town Ctr Shopping Ctr 300 Town Ctr 66,618 $25.32 $1,687,100.23"	936 	"936 New Britain Town Ctr Shopping Ctr 300 Town Ctr 66,618 $25.32 $1,687,100.23"	936 	0				"$25.32 $1,687,100.23"	"$1,687,100.23"	$25.32	$25.32	"$1,687,100.23"	66631.13073
449	"802 Towanda 85 Reuter Blvd 58,048 $29.05 $1,686,067.71"	802 	"802 Towanda 85 Reuter Blvd 58,048 $29.05 $1,686,067.71"	802 	0				"$29.05 $1,686,067.71"	"$1,686,067.71"	$29.05	$29.05	"$1,686,067.71"	58040.19656
450	"6701 York Yorktowne Mall 131 N Duke St, Ste 4 67,468 $24.93 $1,682,157.33"	6701 	"6701 York Yorktowne Mall 131 N Duke St, Ste 4 67,468 $24.93 $1,682,157.33"	6701 	0				"$24.93 $1,682,157.33"	"$1,682,157.33"	$24.93	$24.93	"$1,682,157.33"	67475.22383
451	"6511 Belle Vernon 4627 Rte 51, Ste 520 57,506 $29.23 $1,681,115.00"	6511 	"6511 Belle Vernon 4627 Rte 51, Ste 520 57,506 $29.23 $1,681,115.00"	6511 	0				"$29.23 $1,681,115.00"	"$1,681,115.00"	$29.23	$29.23	"$1,681,115.00"	57513.34246
452	"1302 Jim Thorpe 1215 N St 47,400 $35.26 $1,671,406.74"	1302 	"1302 Jim Thorpe 1215 N St 47,400 $35.26 $1,671,406.74"	1302 	0				"$35.26 $1,671,406.74"	"$1,671,406.74"	$35.26	$35.26	"$1,671,406.74"	47402.34657
453	"6514 Vandergrift 147 Columbia Ave 55,065 $30.27 $1,666,977.96"	6514 	"6514 Vandergrift 147 Columbia Ave 55,065 $30.27 $1,666,977.96"	6514 	0				"$30.27 $1,666,977.96"	"$1,666,977.96"	$30.27	$30.27	"$1,666,977.96"	55070.29931
454	"4806 Nazareth 34 S Broad St 62,827 $26.46 $1,662,333.79"	4806 	"4806 Nazareth 34 S Broad St 62,827 $26.46 $1,662,333.79"	4806 	0				"$26.46 $1,662,333.79"	"$1,662,333.79"	$26.46	$26.46	"$1,662,333.79"	62824.40627
455	"4802 Easton 111 Northampton St 71,488 $23.10 $1,651,601.99"	4802 	"4802 Easton 111 Northampton St 71,488 $23.10 $1,651,601.99"	4802 	0				"$23.10 $1,651,601.99"	"$1,651,601.99"	$23.10	$23.10	"$1,651,601.99"	71497.92165
456	"5903 Wellsboro 16 Crafton St 52,774 $31.01 $1,636,763.63"	5903 	"5903 Wellsboro 16 Crafton St 52,774 $31.01 $1,636,763.63"	5903 	0				"$31.01 $1,636,763.63"	"$1,636,763.63"	$31.01	$31.01	"$1,636,763.63"	52781.80039
457	"4002 Wilkes-Barre 7 George Ave 66,081 $24.69 $1,631,812.85"	4002 	"4002 Wilkes-Barre 7 George Ave 66,081 $24.69 $1,631,812.85"	4002 	0				"$24.69 $1,631,812.85"	"$1,631,812.85"	$24.69	$24.69	"$1,631,812.85"	66092.05549
458	"4904 Milton Weis Market Shopping Ctr 551 Mahoning St 59,785 $27.24 $1,628,283.33"	4904 	"4904 Milton Weis Market Shopping Ctr 551 Mahoning St 59,785 $27.24 $1,628,283.33"	4904 	0				"$27.24 $1,628,283.33"	"$1,628,283.33"	$27.24	$27.24	"$1,628,283.33"	59775.45264
459	"4816 Wind Gap Wind Gap Plz 813 Male Rd 63,307 $25.64 $1,622,886.80"	4816 	"4816 Wind Gap Wind Gap Plz 813 Male Rd 63,307 $25.64 $1,622,886.80"	4816 	0				"$25.64 $1,622,886.80"	"$1,622,886.80"	$25.64	$25.64	"$1,622,886.80"	63295.117
460	"1603 Clarion 78 Clarion Plz 53,005 $30.61 $1,622,607.27"	1603 	"1603 Clarion 78 Clarion Plz 53,005 $30.61 $1,622,607.27"	1603 	0				"$30.61 $1,622,607.27"	"$1,622,607.27"	$30.61	$30.61	"$1,622,607.27"	53009.05815
461	"204 Homestead 139 E 8th Ave 65,203 $24.78 $1,615,765.73"	204 	"204 Homestead 139 E 8th Ave 65,203 $24.78 $1,615,765.73"	204 	0				"$24.78 $1,615,765.73"	"$1,615,765.73"	$24.78	$24.78	"$1,615,765.73"	65204.42817
462	"3523 Eynon 771 Scranton Carbondale Hwy 53,508 $29.82 $1,595,679.83"	3523 	"3523 Eynon 771 Scranton Carbondale Hwy 53,508 $29.82 $1,595,679.83"	3523 	0				"$29.82 $1,595,679.83"	"$1,595,679.83"	$29.82	$29.82	"$1,595,679.83"	53510.39001
463	"2504 North East Plz 10720 W Main St 52,822 $29.96 $1,582,382.40"	2504 	"2504 North East Plz 10720 W Main St 52,822 $29.96 $1,582,382.40"	2504 	0				"$29.96 $1,582,382.40"	"$1,582,382.40"	$29.96	$29.96	"$1,582,382.40"	52816.502
464	"5905 Mansfield Mansfield Plz 181 N Main St 51,561 $30.58 $1,576,653.03"	5905 	"5905 Mansfield Mansfield Plz 181 N Main St 51,561 $30.58 $1,576,653.03"	5905 	0				"$30.58 $1,576,653.03"	"$1,576,653.03"	$30.58	$30.58	"$1,576,653.03"	51558.30706
465	"4023 W Pittston 801 Wyoming Ave 59,268 $26.56 $1,574,355.18"	4023 	"4023 W Pittston 801 Wyoming Ave 59,268 $26.56 $1,574,355.18"	4023 	0				"$26.56 $1,574,355.18"	"$1,574,355.18"	$26.56	$26.56	"$1,574,355.18"	59275.42093
466	"6522 New Stanton 111 Westmore Ave 52,747 $29.83 $1,573,566.66"	6522 	"6522 New Stanton 111 Westmore Ave 52,747 $29.83 $1,573,566.66"	6522 	0				"$29.83 $1,573,566.66"	"$1,573,566.66"	$29.83	$29.83	"$1,573,566.66"	52751.14516
467	"223 Pittsburgh 126 Grant Ave 63,379 $24.57 $1,557,321.35"	223 	"223 Pittsburgh 126 Grant Ave 63,379 $24.57 $1,557,321.35"	223 	0				"$24.57 $1,557,321.35"	"$1,557,321.35"	$24.57	$24.57	"$1,557,321.35"	63383.04233
468	"219 West Mifflin Kennywood Shops 1326 Hoffman Blvd 73,858 $20.79 $1,535,377.41"	219 	"219 West Mifflin Kennywood Shops 1326 Hoffman Blvd 73,858 $20.79 $1,535,377.41"	219 	0				"$20.79 $1,535,377.41"	"$1,535,377.41"	$20.79	$20.79	"$1,535,377.41"	73851.72727
469	"6510 Lower Burrell 249 Hillcrest Shopping Ctr 3220 Leechburg Rd 54,605 $27.87 $1,521,651.55"	6510 	"6510 Lower Burrell 249 Hillcrest Shopping Ctr 3220 Leechburg Rd 54,605 $27.87 $1,521,651.55"	6510 	0				"$27.87 $1,521,651.55"	"$1,521,651.55"	$27.87	$27.87	"$1,521,651.55"	54598.18981
470	"403 Ambridge 999 Merchant St 60,292 $25.06 $1,510,661.95"	403 	"403 Ambridge 999 Merchant St 60,292 $25.06 $1,510,661.95"	403 	0				"$25.06 $1,510,661.95"	"$1,510,661.95"	$25.06	$25.06	"$1,510,661.95"	60281.80168
471	"3001 Waynesburg Widewaters Commons 55 Sugar Run Rd, Ste 105 53,750 $27.97 $1,503,587.88"	3001 	"3001 Waynesburg Widewaters Commons 55 Sugar Run Rd, Ste 105 53,750 $27.97 $1,503,587.88"	3001 	0				"$27.97 $1,503,587.88"	"$1,503,587.88"	$27.97	$27.97	"$1,503,587.88"	53757.1641
472	"2515 Erie Commodore Perry Plz 2208 Broad St 70,228 $21.23 $1,490,597.00"	2515 	"2515 Erie Commodore Perry Plz 2208 Broad St 70,228 $21.23 $1,490,597.00"	2515 	0				"$21.23 $1,490,597.00"	"$1,490,597.00"	$21.23	$21.23	"$1,490,597.00"	70211.82289
473	"5412 Schuylkill Haven 515 Dock St 53,047 $27.91 $1,480,775.39"	5412 	"5412 Schuylkill Haven 515 Dock St 53,047 $27.91 $1,480,775.39"	5412 	0				"$27.91 $1,480,775.39"	"$1,480,775.39"	$27.91	$27.91	"$1,480,775.39"	53055.37048
474	"9209 Monroeville Monroeville Mall 326-328 Mall Blvd 49,927 $29.60 $1,477,758.51"	9209 	"9209 Monroeville Monroeville Mall 326-328 Mall Blvd 49,927 $29.60 $1,477,758.51"	9209 	0				"$29.60 $1,477,758.51"	"$1,477,758.51"	$29.60	$29.60	"$1,477,758.51"	49924.27399
475	"3612 Gap Village At Gap Shopping Ctr 5360 Lincoln Hwy, Str 14 52,325 $28.16 $1,473,662.27"	3612 	"3612 Gap Village At Gap Shopping Ctr 5360 Lincoln Hwy, Str 14 52,325 $28.16 $1,473,662.27"	3612 	0				"$28.16 $1,473,662.27"	"$1,473,662.27"	$28.16	$28.16	"$1,473,662.27"	52331.75675
476	"2002 Titusville 126 S Martin St 51,769 $28.39 $1,469,646.06"	2002 	"2002 Titusville 126 S Martin St 51,769 $28.39 $1,469,646.06"	2002 	0				"$28.39 $1,469,646.06"	"$1,469,646.06"	$28.39	$28.39	"$1,469,646.06"	51766.32828
477	"6304 Charleroi 105 3rd St 45,613 $32.01 $1,459,924.73"	6304 	"6304 Charleroi 105 3rd St 45,613 $32.01 $1,459,924.73"	6304 	0				"$32.01 $1,459,924.73"	"$1,459,924.73"	$32.01	$32.01	"$1,459,924.73"	45608.39519
478	"3706 New Castle 4 Cascade Galleria 100 S Jefferson St 67,000 $21.74 $1,456,418.35"	3706 	"3706 New Castle 4 Cascade Galleria 100 S Jefferson St 67,000 $21.74 $1,456,418.35"	3706 	0				"$21.74 $1,456,418.35"	"$1,456,418.35"	$21.74	$21.74	"$1,456,418.35"	66992.5644
479	"5002 Duncannon 53 Main St 46,073 $31.61 $1,456,271.14"	5002 	"5002 Duncannon 53 Main St 46,073 $31.61 $1,456,271.14"	5002 	0				"$31.61 $1,456,271.14"	"$1,456,271.14"	$31.61	$31.61	"$1,456,271.14"	46069.95065
480	"402 Hopewell Twp Green Garden Shopping Ctr 3113 Green Garden Rd 55,707 $26.06 $1,451,641.82"	402 	"402 Hopewell Twp Green Garden Shopping Ctr 3113 Green Garden Rd 55,707 $26.06 $1,451,641.82"	402 	0				"$26.06 $1,451,641.82"	"$1,451,641.82"	$26.06	$26.06	"$1,451,641.82"	55703.83039
481	"1601 Clarion 800 Ctr 845 Main St 43,098 $33.36 $1,437,898.07"	1601 	"1601 Clarion 800 Ctr 845 Main St 43,098 $33.36 $1,437,898.07"	1601 	0				"$33.36 $1,437,898.07"	"$1,437,898.07"	$33.36	$33.36	"$1,437,898.07"	43102.46013
482	"9203 Leetsdale 3 Quaker Village Shopping Ctr 48,778 $29.28 $1,428,022.57"	9203 	"9203 Leetsdale 3 Quaker Village Shopping Ctr 48,778 $29.28 $1,428,022.57"	9203 	0				"$29.28 $1,428,022.57"	"$1,428,022.57"	$29.28	$29.28	"$1,428,022.57"	48771.26264
483	"5409 Orwigsburg Federal Sq 705 W Market St, Ste 3 38,775 $36.75 $1,425,113.32"	5409 	"5409 Orwigsburg Federal Sq 705 W Market St, Ste 3 38,775 $36.75 $1,425,113.32"	5409 	0				"$36.75 $1,425,113.32"	"$1,425,113.32"	$36.75	$36.75	"$1,425,113.32"	38778.59374
484	"3302 Punxsutawney 567 W Mahoning St 47,058 $30.28 $1,424,745.22"	3302 	"3302 Punxsutawney 567 W Mahoning St 47,058 $30.28 $1,424,745.22"	3302 	0				"$30.28 $1,424,745.22"	"$1,424,745.22"	$30.28	$30.28	"$1,424,745.22"	47052.35205
485	"6516 Jeannette Penn Crossing Shopping Ctr 2012 Penny Ln 50,678 $28.04 $1,420,913.99"	6516 	"6516 Jeannette Penn Crossing Shopping Ctr 2012 Penny Ln 50,678 $28.04 $1,420,913.99"	6516 	0				"$28.04 $1,420,913.99"	"$1,420,913.99"	$28.04	$28.04	"$1,420,913.99"	50674.53602
486	"1706 Philipsburg 4A Peebles Plz 56,368 $25.12 $1,416,160.92"	1706 	"1706 Philipsburg 4A Peebles Plz 56,368 $25.12 $1,416,160.92"	1706 	0				"$25.12 $1,416,160.92"	"$1,416,160.92"	$25.12	$25.12	"$1,416,160.92"	56375.8328
487	"4017 Plains Plains Plz 21 N River St 53,372 $26.52 $1,415,535.24"	4017 	"4017 Plains Plains Plz 21 N River St 53,372 $26.52 $1,415,535.24"	4017 	0				"$26.52 $1,415,535.24"	"$1,415,535.24"	$26.52	$26.52	"$1,415,535.24"	53376.14027
488	"2204 Steelton 325 N Front St 58,706 $24.08 $1,413,688.05"	2204 	"2204 Steelton 325 N Front St 58,706 $24.08 $1,413,688.05"	2204 	0				"$24.08 $1,413,688.05"	"$1,413,688.05"	$24.08	$24.08	"$1,413,688.05"	58707.9755
489	"6311 California 327 Third St 49,729 $27.40 $1,362,483.39"	6311 	"6311 California 327 Third St 49,729 $27.40 $1,362,483.39"	6311 	0				"$27.40 $1,362,483.39"	"$1,362,483.39"	$27.40	$27.40	"$1,362,483.39"	49725.67117
490	"1524 Oxford Oxford Sq Shopping Ctr 449 N Third St 54,917 $24.57 $1,349,320.73"	1524 	"1524 Oxford Oxford Sq Shopping Ctr 449 N Third St 54,917 $24.57 $1,349,320.73"	1524 	0				"$24.57 $1,349,320.73"	"$1,349,320.73"	$24.57	$24.57	"$1,349,320.73"	54917.40863
491	"2506 Corry Corry Plz 350 W Columbus Ave 45,712 $29.41 $1,344,385.56"	2506 	"2506 Corry Corry Plz 350 W Columbus Ave 45,712 $29.41 $1,344,385.56"	2506 	0				"$29.41 $1,344,385.56"	"$1,344,385.56"	$29.41	$29.41	"$1,344,385.56"	45711.85175
492	"4301 Sharon Sharon Ctr City Shopping Ctr 120 S Water Ave 58,398 $22.60 $1,319,865.08"	4301 	"4301 Sharon Sharon Ctr City Shopping Ctr 120 S Water Ave 58,398 $22.60 $1,319,865.08"	4301 	0				"$22.60 $1,319,865.08"	"$1,319,865.08"	$22.60	$22.60	"$1,319,865.08"	58401.10973
493	"6306 Monongahela 245 W Main St 51,688 $25.46 $1,316,015.78"	6306 	"6306 Monongahela 245 W Main St 51,688 $25.46 $1,316,015.78"	6306 	0				"$25.46 $1,316,015.78"	"$1,316,015.78"	$25.46	$25.46	"$1,316,015.78"	51689.5436
494	"6505 New Kensington 328 Central City Plz 61,343 $21.41 $1,313,622.30"	6505 	"6505 New Kensington 328 Central City Plz 61,343 $21.41 $1,313,622.30"	6505 	0				"$21.41 $1,313,622.30"	"$1,313,622.30"	$21.41	$21.41	"$1,313,622.30"	61355.54881
495	"412 Baden Northern Lights Shoppers City 1603 State St, W 51,798 $25.24 $1,307,288.91"	412 	"412 Baden Northern Lights Shoppers City 1603 State St, W 51,798 $25.24 $1,307,288.91"	412 	0				"$25.24 $1,307,288.91"	"$1,307,288.91"	$25.24	$25.24	"$1,307,288.91"	51794.33082
496	"6101 Oil City Seneca St Plz 50 Seneca St 43,410 $30.00 $1,302,345.81"	6101 	"6101 Oil City Seneca St Plz 50 Seneca St 43,410 $30.00 $1,302,345.81"	6101 	0				"$30.00 $1,302,345.81"	"$1,302,345.81"	$30.00	$30.00	"$1,302,345.81"	43411.527
497	"6706 Manchester Chester Sq Shopping Ctr 4169 N George St Extended 53,970 $24.10 $1,300,432.56"	6706 	"6706 Manchester Chester Sq Shopping Ctr 4169 N George St Extended 53,970 $24.10 $1,300,432.56"	6706 	0				"$24.10 $1,300,432.56"	"$1,300,432.56"	$24.10	$24.10	"$1,300,432.56"	53959.85726
498	"279 Pittsburgh 722 Brookline Blvd 58,578 $22.13 $1,296,158.09"	279 	"279 Pittsburgh 722 Brookline Blvd 58,578 $22.13 $1,296,158.09"	279 	0				"$22.13 $1,296,158.09"	"$1,296,158.09"	$22.13	$22.13	"$1,296,158.09"	58570.1803
499	"5402 Shenandoah 9 Gold Star Plz 50,987 $25.26 $1,288,033.88"	5402 	"5402 Shenandoah 9 Gold Star Plz 50,987 $25.26 $1,288,033.88"	5402 	0				"$25.26 $1,288,033.88"	"$1,288,033.88"	$25.26	$25.26	"$1,288,033.88"	50991.0483
500	"205 Mckeesport 149 5th Ave 76,797 $16.71 $1,283,394.44"	205 	"205 Mckeesport 149 5th Ave 76,797 $16.71 $1,283,394.44"	205 	0				"$16.71 $1,283,394.44"	"$1,283,394.44"	$16.71	$16.71	"$1,283,394.44"	76803.97606
501	"2315 Boothwyn 643 Conchester Pike 34,168 $37.05 $1,265,915.76"	2315 	"2315 Boothwyn 643 Conchester Pike 34,168 $37.05 $1,265,915.76"	2315 	0				"$37.05 $1,265,915.76"	"$1,265,915.76"	$37.05	$37.05	"$1,265,915.76"	34167.7668
502	"4604 Pottstown 212 E High St 69,372 $17.97 $1,246,447.55"	4604 	"4604 Pottstown 212 E High St 69,372 $17.97 $1,246,447.55"	4604 	0				"$17.97 $1,246,447.55"	"$1,246,447.55"	$17.97	$17.97	"$1,246,447.55"	69362.6906
503	"2213 Halifax 3775 Peters Mountain Rd 43,469 $28.65 $1,245,466.61"	2213 	"2213 Halifax 3775 Peters Mountain Rd 43,469 $28.65 $1,245,466.61"	2213 	0				"$28.65 $1,245,466.61"	"$1,245,466.61"	$28.65	$28.65	"$1,245,466.61"	43471.78394
504	"244 Glassport 739 Monongahela Ave 52,124 $23.84 $1,242,439.87"	244 	"244 Glassport 739 Monongahela Ave 52,124 $23.84 $1,242,439.87"	244 	0				"$23.84 $1,242,439.87"	"$1,242,439.87"	$23.84	$23.84	"$1,242,439.87"	52115.76636
505	"3501 Moosic 3364 Birney Plz 42,783 $28.96 $1,239,167.85"	3501 	"3501 Moosic 3364 Birney Plz 42,783 $28.96 $1,239,167.85"	3501 	0				"$28.96 $1,239,167.85"	"$1,239,167.85"	$28.96	$28.96	"$1,239,167.85"	42788.9451
506	"6504 Jeannette 114 S Fifth St 43,485 $28.34 $1,232,247.23"	6504 	"6504 Jeannette 114 S Fifth St 43,485 $28.34 $1,232,247.23"	6504 	0				"$28.34 $1,232,247.23"	"$1,232,247.23"	$28.34	$28.34	"$1,232,247.23"	43480.84792
507	"1110 Ebensburg 607 W High St 40,355 $30.28 $1,221,768.20"	1110 	"1110 Ebensburg 607 W High St 40,355 $30.28 $1,221,768.20"	1110 	0				"$30.28 $1,221,768.20"	"$1,221,768.20"	$30.28	$30.28	"$1,221,768.20"	40349.01585
508	"902 Doylestown 19 W Court St 28,736 $42.50 $1,221,157.04"	902 	"902 Doylestown 19 W Court St 28,736 $42.50 $1,221,157.04"	902 	0				"$42.50 $1,221,157.04"	"$1,221,157.04"	$42.50	$42.50	"$1,221,157.04"	28733.10682
509	"4103 Jersey Shore 354 Allegheny St 43,954 $27.77 $1,220,809.10"	4103 	"4103 Jersey Shore 354 Allegheny St 43,954 $27.77 $1,220,809.10"	4103 	0				"$27.77 $1,220,809.10"	"$1,220,809.10"	$27.77	$27.77	"$1,220,809.10"	43961.4368
510	"2219 Harrisburg 333 Market St 50,111 $24.22 $1,213,855.22"	2219 	"2219 Harrisburg 333 Market St 50,111 $24.22 $1,213,855.22"	2219 	0				"$24.22 $1,213,855.22"	"$1,213,855.22"	$24.22	$24.22	"$1,213,855.22"	50117.88687
511	"5171 Philadelphia 4177 Ridge Ave 51,028 $23.76 $1,212,589.70"	5171 	"5171 Philadelphia 4177 Ridge Ave 51,028 $23.76 $1,212,589.70"	5171 	0				"$23.76 $1,212,589.70"	"$1,212,589.70"	$23.76	$23.76	"$1,212,589.70"	51034.92003
512	"1401 Bellefonte 114 N Spring St 43,076 $28.12 $1,211,127.49"	1401 	"1401 Bellefonte 114 N Spring St 43,076 $28.12 $1,211,127.49"	1401 	0				"$28.12 $1,211,127.49"	"$1,211,127.49"	$28.12	$28.12	"$1,211,127.49"	43069.96764
513	"2316 Newtown Sq Newtown Sq Shopping Ctr 3590 West Chester Pike 48,776 $24.51 $1,195,547.50"	2316 	"2316 Newtown Sq Newtown Sq Shopping Ctr 3590 West Chester Pike 48,776 $24.51 $1,195,547.50"	2316 	0				"$24.51 $1,195,547.50"	"$1,195,547.50"	$24.51	$24.51	"$1,195,547.50"	48777.94778
514	"3201 Blairsville 215 E Market St 40,101 $29.61 $1,187,468.13"	3201 	"3201 Blairsville 215 E Market St 40,101 $29.61 $1,187,468.13"	3201 	0				"$29.61 $1,187,468.13"	"$1,187,468.13"	$29.61	$29.61	"$1,187,468.13"	40103.61803
515	"4304 Mercer 535 Greenville Rd 40,478 $29.22 $1,182,575.14"	4304 	"4304 Mercer 535 Greenville Rd 40,478 $29.22 $1,182,575.14"	4304 	0				"$29.22 $1,182,575.14"	"$1,182,575.14"	$29.22	$29.22	"$1,182,575.14"	40471.42847
516	"1106 Ebensburg College Plz 881 Hills Plz Dr, Ste 10 39,950 $29.58 $1,181,851.06"	1106 	"1106 Ebensburg College Plz 881 Hills Plz Dr, Ste 10 39,950 $29.58 $1,181,851.06"	1106 	0				"$29.58 $1,181,851.06"	"$1,181,851.06"	$29.58	$29.58	"$1,181,851.06"	39954.39689
517	"271 Munhall 3408 Main St 49,556 $23.71 $1,175,048.29 "	271 	"271 Munhall 3408 Main St 49,556 $23.71 $1,175,048.29 "	271 	0				"$23.71 $1,175,048.29 "	"$1,175,048.29 "	$23.71	$23.71	"$1,175,048.29 "	49559.18558
518	"2803 Greencastle Greencastle Market Pl Shopping Ctr 512 N Antrim Way 44,422 $26.29 $1,167,843.40"	2803 	"2803 Greencastle Greencastle Market Pl Shopping Ctr 512 N Antrim Way 44,422 $26.29 $1,167,843.40"	2803 	0				"$26.29 $1,167,843.40"	"$1,167,843.40"	$26.29	$26.29	"$1,167,843.40"	44421.58235
519	"4503 Cresco 1152 Rte 390 41,202 $28.01 $1,154,208.38"	4503 	"4503 Cresco 1152 Rte 390 41,202 $28.01 $1,154,208.38"	4503 	0				"$28.01 $1,154,208.38"	"$1,154,208.38"	$28.01	$28.01	"$1,154,208.38"	41207.01107
520	"3701 New Castle Lawrence Village Plz 2656 Ellwood Rd 47,291 $24.34 $1,151,249.66"	3701 	"3701 New Castle Lawrence Village Plz 2656 Ellwood Rd 47,291 $24.34 $1,151,249.66"	3701 	0				"$24.34 $1,151,249.66"	"$1,151,249.66"	$24.34	$24.34	"$1,151,249.66"	47298.67132
521	"3707 New Castle Westgate Shopping Ctr 2034 W State St 40,427 $28.42 $1,148,767.67"	3707 	"3707 New Castle Westgate Shopping Ctr 2034 W State St 40,427 $28.42 $1,148,767.67"	3707 	0				"$28.42 $1,148,767.67"	"$1,148,767.67"	$28.42	$28.42	"$1,148,767.67"	40421.10028
522	"4616 Schwenksville 100 Main St 44,147 $25.79 $1,138,450.02"	4616 	"4616 Schwenksville 100 Main St 44,147 $25.79 $1,138,450.02"	4616 	0				"$25.79 $1,138,450.02"	"$1,138,450.02"	$25.79	$25.79	"$1,138,450.02"	44143.07949
523	"5603 Windber 1607 Jefferson Ave 34,077 $32.93 $1,122,226.83"	5603 	"5603 Windber 1607 Jefferson Ave 34,077 $32.93 $1,122,226.83"	5603 	0				"$32.93 $1,122,226.83"	"$1,122,226.83"	$32.93	$32.93	"$1,122,226.83"	34079.16277
524	"6002 Mifflinburg 30 E Chestnut St 40,371 $27.70 $1,118,413.67"	6002 	"6002 Mifflinburg 30 E Chestnut St 40,371 $27.70 $1,118,413.67"	6002 	0				"$27.70 $1,118,413.67"	"$1,118,413.67"	$27.70	$27.70	"$1,118,413.67"	40375.94477
